SEASON,TEAM_ID,TEAM_NAME,GP,W,L,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,TOV,OFF_RATING,DEF_RATING,NET_RATING,PACE,EFG_PCT,TS_PCT
2008-09,1610612742,Dallas Mavericks,82,50,32,101.7,38.1,82.6,0.462,7.0,19.9,0.35,18.5,22.6,12.7,109.0,107.0,2.0,92.68,0.504,0.55
2008-09,1610612743,Denver Nuggets,82,54,28,104.3,37.3,79.4,0.47,6.7,18.0,0.371,23.1,30.3,15.3,109.0,105.6,3.4,95.39,0.512,0.563
2008-09,1610612765,Detroit Pistons,82,39,43,94.2,36.4,80.0,0.454,4.6,13.2,0.349,16.9,22.5,11.9,105.8,106.4,-0.6,88.02,0.483,0.524
2008-09,1610612744,Golden State Warriors,82,29,53,108.6,39.4,86.0,0.458,6.7,18.0,0.373,23.1,29.2,14.6,108.0,111.7,-3.7,99.57,0.497,0.549
2008-09,1610612745,Houston Rockets,82,53,29,98.4,36.1,79.6,0.453,7.6,20.2,0.375,18.7,23.2,14.1,107.1,102.9,4.2,91.23,0.501,0.548
2008-09,1610612754,Indiana Pacers,82,36,46,105.1,39.3,86.3,0.455,8.0,21.0,0.378,18.6,23.0,14.5,107.2,108.2,-1.0,97.34,0.501,0.545
2008-09,1610612746,Los Angeles Clippers,82,19,63,95.1,36.0,81.7,0.441,6.5,18.5,0.354,16.5,22.4,14.9,101.0,110.1,-9.2,93.3,0.481,0.52
2008-09,1610612747,Los Angeles Lakers,82,65,17,106.9,40.3,85.1,0.474,6.7,18.5,0.361,19.6,25.5,13.5,111.4,103.5,7.9,95.49,0.513,0.555
2008-09,1610612763,Memphis Grizzlies,82,24,58,93.9,34.9,77.0,0.454,4.9,13.5,0.36,19.1,25.3,15.3,102.3,108.2,-6.0,91.22,0.486,0.533
2008-09,1610612748,Miami Heat,82,43,39,98.3,37.0,81.0,0.457,7.1,19.9,0.357,17.2,22.8,12.5,106.8,106.5,0.3,90.8,0.5,0.54
2008-09,1610612749,Milwaukee Bucks,82,34,48,99.3,36.7,82.4,0.445,6.2,17.2,0.363,19.7,25.2,14.1,105.2,106.3,-1.1,93.89,0.483,0.531
2008-09,1610612750,Minnesota Timberwolves,82,24,58,97.8,36.4,82.5,0.441,6.6,18.8,0.353,18.3,23.9,14.2,104.9,109.9,-5.0,92.76,0.481,0.526
2008-09,1610612751,New Jersey Nets,82,34,48,98.1,35.7,79.7,0.448,8.0,21.2,0.376,18.8,24.1,13.1,106.8,109.5,-2.7,91.12,0.497,0.543
2008-09,1610612740,New Orleans Hornets,82,49,33,95.8,35.5,77.6,0.457,6.8,18.6,0.364,18.0,22.4,12.5,107.6,105.8,1.8,88.74,0.501,0.548
2008-09,1610612752,New York Knicks,82,32,50,105.2,38.5,86.5,0.445,10.0,27.9,0.36,18.2,23.2,14.3,107.0,109.4,-2.5,97.82,0.503,0.544
2008-09,1610612760,Oklahoma City Thunder,82,23,59,97.0,36.6,81.9,0.447,4.0,11.6,0.346,19.8,25.2,16.2,101.4,107.6,-6.2,95.1,0.471,0.521
2008-09,1610612753,Orlando Magic,82,59,23,101.0,35.7,78.2,0.457,10.0,26.2,0.381,19.6,27.5,13.9,108.3,101.3,7.1,92.99,0.52,0.559
2008-09,1610612755,Philadelphia 76ers,82,41,41,97.4,36.5,79.7,0.459,4.2,13.1,0.318,20.1,27.0,14.1,106.3,106.1,0.2,91.3,0.485,0.532
2008-09,1610612756,Phoenix Suns,82,46,36,109.4,41.1,81.6,0.504,6.7,17.6,0.383,20.4,27.5,15.7,112.4,110.4,2.0,96.99,0.545,0.584
2008-09,1610612757,Portland Trail Blazers,82,54,28,99.4,36.8,79.2,0.465,7.3,19.0,0.383,18.5,24.2,12.9,112.1,106.1,6.0,88.02,0.511,0.553
2008-09,1610612758,Sacramento Kings,82,17,65,100.6,36.5,81.5,0.447,7.1,19.4,0.368,20.5,25.7,15.4,104.4,113.4,-9.0,95.29,0.491,0.542
2008-09,1610612759,San Antonio Spurs,82,54,28,97.0,37.1,79.7,0.466,7.6,19.8,0.386,15.2,20.0,11.7,107.6,103.4,4.2,89.19,0.513,0.548
2008-09,1610612761,Toronto Raptors,82,33,49,99.0,37.2,81.4,0.458,5.8,15.7,0.372,18.7,22.7,13.4,105.5,108.6,-3.0,93.26,0.494,0.542
2008-09,1610612762,Utah Jazz,82,48,34,103.6,38.3,80.8,0.475,4.8,13.7,0.349,22.1,28.7,14.8,108.5,105.8,2.7,94.47,0.504,0.554
2008-09,1610612764,Washington Wizards,82,19,63,96.1,36.5,81.2,0.45,4.8,14.6,0.33,18.2,23.8,14.0,104.0,112.1,-8.1,92.26,0.48,0.524
2009-10,1610612737,Atlanta Hawks,82,53,29,101.7,38.8,82.9,0.468,6.4,17.7,0.36,17.7,23.3,12.0,111.0,106.0,4.9,90.77,0.506,0.545
2009-10,1610612738,Boston Celtics,82,50,32,99.2,37.1,76.8,0.483,6.1,17.5,0.348,19.0,25.5,14.9,106.9,103.2,3.7,92.22,0.522,0.564
2009-10,1610612766,Charlotte Bobcats,82,44,38,95.3,34.9,76.9,0.453,5.6,16.2,0.346,20.0,26.6,15.7,103.9,102.0,1.9,90.91,0.49,0.538
2009-10,1610612741,Chicago Bulls,82,41,41,97.5,37.6,83.2,0.451,4.3,13.0,0.33,18.0,23.9,14.3,102.6,104.2,-1.6,94.02,0.477,0.52
2009-10,1610612739,Cleveland Cavaliers,82,61,21,102.1,37.8,77.9,0.485,7.3,19.3,0.381,19.1,26.6,13.9,110.6,103.8,6.8,91.77,0.532,0.57
2009-10,1610612742,Dallas Mavericks,82,55,27,102.0,38.3,82.4,0.464,6.8,18.3,0.372,18.6,22.8,12.9,107.8,105.0,2.8,93.6,0.506,0.552
2009-10,1610612743,Denver Nuggets,82,53,29,106.5,38.1,81.4,0.468,6.6,18.5,0.359,23.6,30.6,13.9,110.8,106.5,4.4,95.61,0.509,0.561
2009-10,1610612765,Detroit Pistons,82,27,55,94.0,35.9,80.5,0.445,4.6,14.5,0.314,17.7,24.4,13.4,104.5,110.3,-5.9,89.46,0.474,0.515
2009-10,1610612744,Golden State Warriors,82,26,56,108.8,40.6,86.5,0.469,7.7,20.6,0.375,19.9,25.4,14.7,107.0,110.3,-3.3,101.52,0.514,0.557
2009-10,1610612745,Houston Rockets,82,42,40,102.4,37.7,84.4,0.447,7.9,22.4,0.351,19.0,24.7,14.5,106.8,106.8,0.0,94.91,0.494,0.537
2009-10,1610612754,Indiana Pacers,82,32,50,100.8,36.8,83.2,0.443,8.0,23.1,0.348,19.1,24.6,15.0,103.0,106.0,-3.0,97.77,0.491,0.536
2009-10,1610612746,Los Angeles Clippers,82,29,53,95.7,36.6,80.5,0.455,5.9,17.8,0.332,16.6,22.8,15.7,102.3,109.1,-6.8,93.44,0.491,0.529
2009-10,1610612747,Los Angeles Lakers,82,57,25,101.7,38.3,83.8,0.457,6.5,19.0,0.341,18.5,24.2,13.4,107.6,102.7,4.9,93.73,0.496,0.538
2009-10,1610612763,Memphis Grizzlies,82,40,42,102.5,39.3,83.8,0.469,4.2,12.4,0.337,19.7,26.9,15.2,107.5,109.0,-1.5,94.29,0.494,0.536
2009-10,1610612748,Miami Heat,82,47,35,96.5,36.4,79.5,0.458,6.0,17.4,0.346,17.7,23.5,13.2,105.7,103.4,2.4,90.3,0.496,0.537
2009-10,1610612749,Milwaukee Bucks,82,46,36,97.7,37.2,85.3,0.436,7.9,22.1,0.356,15.4,20.4,13.2,104.0,101.9,2.1,92.6,0.482,0.518
2009-10,1610612750,Minnesota Timberwolves,82,15,67,98.2,37.9,84.4,0.449,4.9,14.4,0.341,17.5,23.5,16.3,100.6,110.4,-9.8,97.12,0.478,0.518
2009-10,1610612751,New Jersey Nets,82,12,70,92.4,34.3,79.9,0.429,4.6,14.5,0.318,19.2,24.6,14.4,99.3,108.9,-9.6,92.65,0.458,0.509
2009-10,1610612740,New Orleans Hornets,82,37,45,100.2,38.8,83.4,0.464,7.0,19.2,0.363,15.8,20.3,13.5,106.5,108.9,-2.4,93.53,0.506,0.543
2009-10,1610612752,New York Knicks,82,29,53,102.1,38.1,83.9,0.455,9.1,26.2,0.346,16.8,21.5,14.0,106.4,110.3,-4.0,95.03,0.509,0.547
2009-10,1610612760,Oklahoma City Thunder,82,50,32,101.5,37.4,80.8,0.462,5.1,15.0,0.34,21.7,27.0,15.0,107.0,103.5,3.5,94.13,0.494,0.547
2009-10,1610612753,Orlando Magic,82,59,23,102.8,36.6,78.0,0.47,10.3,27.3,0.375,19.2,26.5,14.1,110.7,102.8,7.9,92.54,0.536,0.573
2009-10,1610612755,Philadelphia 76ers,82,27,55,97.7,37.6,81.8,0.46,5.8,16.8,0.343,16.7,22.0,14.5,104.8,108.9,-4.1,92.72,0.496,0.534
2009-10,1610612756,Phoenix Suns,82,54,28,110.2,40.7,82.8,0.492,8.9,21.6,0.412,19.9,25.8,14.8,113.9,109.1,4.8,96.43,0.546,0.585
2009-10,1610612757,Portland Trail Blazers,82,50,32,98.1,36.3,78.7,0.461,6.0,16.9,0.354,19.6,24.8,12.3,109.6,106.1,3.5,88.64,0.499,0.547
2009-10,1610612758,Sacramento Kings,82,25,57,100.0,38.3,84.1,0.456,5.9,16.9,0.349,17.4,24.0,15.0,104.4,109.1,-4.7,94.78,0.491,0.528
2009-10,1610612759,San Antonio Spurs,82,50,32,101.4,38.4,81.2,0.473,6.8,18.9,0.358,17.8,24.0,13.6,109.3,103.9,5.4,92.26,0.515,0.552
2009-10,1610612761,Toronto Raptors,82,40,42,104.1,39.0,80.9,0.482,6.3,17.0,0.371,19.7,25.8,13.4,110.2,112.2,-2.0,93.94,0.521,0.564
2009-10,1610612762,Utah Jazz,82,53,29,104.2,39.4,80.2,0.491,5.4,14.7,0.364,20.2,27.2,15.2,109.7,104.0,5.7,94.68,0.524,0.565
2009-10,1610612764,Washington Wizards,82,26,56,96.2,36.7,81.7,0.449,5.3,14.9,0.353,17.6,23.1,14.9,103.1,108.3,-5.3,92.6,0.481,0.524
2010-11,1610612737,Atlanta Hawks,82,44,38,95.0,36.2,78.4,0.462,6.1,17.4,0.352,16.4,21.1,13.6,105.1,105.8,-0.7,90.22,0.501,0.542
2010-11,1610612738,Boston Celtics,82,56,26,96.5,36.9,75.8,0.486,5.0,13.6,0.365,17.8,23.1,14.6,105.5,99.8,5.7,90.92,0.519,0.561
2010-11,1610612766,Charlotte Bobcats,82,34,48,93.3,35.0,77.6,0.451,4.8,14.7,0.327,18.4,24.4,14.5,102.8,107.0,-4.2,90.3,0.482,0.528
2010-11,1610612741,Chicago Bulls,82,62,20,98.6,37.1,80.3,0.462,6.2,17.3,0.361,18.2,24.5,14.2,107.2,99.5,7.8,91.2,0.501,0.541
2010-11,1610612739,Cleveland Cavaliers,82,19,63,95.5,35.2,81.1,0.434,6.2,18.2,0.342,18.9,25.3,14.2,101.5,110.9,-9.5,93.76,0.472,0.518
2010-11,1610612742,Dallas Mavericks,82,57,25,100.2,37.4,78.8,0.475,7.9,21.6,0.365,17.5,22.6,14.0,108.4,104.1,4.4,92.24,0.525,0.565
2010-11,1610612743,Denver Nuggets,82,50,32,107.5,38.4,80.6,0.476,8.1,20.8,0.388,22.7,29.6,14.1,111.7,106.8,4.9,96.06,0.526,0.574
2010-11,1610612765,Detroit Pistons,82,30,52,97.0,37.3,81.1,0.46,5.8,15.3,0.376,16.7,22.6,13.0,107.0,110.7,-3.7,89.79,0.495,0.533
2010-11,1610612744,Golden State Warriors,82,36,46,103.4,39.6,85.9,0.461,8.4,21.3,0.392,15.7,20.7,14.6,107.1,109.4,-2.3,95.85,0.51,0.544
2010-11,1610612745,Houston Rockets,82,43,39,105.9,38.7,85.1,0.454,8.3,22.5,0.367,20.3,25.4,13.5,110.2,107.9,2.3,95.14,0.503,0.55
2010-11,1610612754,Indiana Pacers,82,37,45,99.8,36.6,82.8,0.442,7.1,20.2,0.354,19.4,24.8,15.4,104.1,105.0,-0.9,95.5,0.486,0.533
2010-11,1610612746,Los Angeles Clippers,82,32,50,98.6,36.8,80.4,0.457,6.3,18.5,0.338,18.9,26.7,16.4,104.8,108.0,-3.2,93.35,0.496,0.535
2010-11,1610612747,Los Angeles Lakers,82,57,25,101.5,38.1,82.4,0.463,6.4,18.1,0.352,18.8,24.1,13.1,109.6,103.3,6.3,91.78,0.502,0.545
2010-11,1610612763,Memphis Grizzlies,82,46,36,99.9,39.0,82.9,0.471,3.8,11.3,0.334,18.1,24.2,14.0,107.0,104.5,2.5,92.42,0.493,0.534
2010-11,1610612748,Miami Heat,82,58,24,102.1,37.0,76.8,0.481,6.7,18.0,0.37,21.5,27.9,13.9,110.6,102.9,7.8,91.63,0.524,0.573
2010-11,1610612749,Milwaukee Bucks,82,35,47,91.9,34.3,79.8,0.43,5.9,17.2,0.342,17.4,22.9,13.5,100.8,101.5,-0.8,90.57,0.467,0.511
2010-11,1610612750,Minnesota Timberwolves,82,17,65,101.1,37.7,85.5,0.441,7.2,19.1,0.376,18.5,24.1,17.0,103.2,109.9,-6.7,97.49,0.483,0.526
2010-11,1610612751,New Jersey Nets,82,24,58,94.2,35.6,81.0,0.44,5.6,16.3,0.343,17.4,22.9,14.0,102.1,108.9,-6.8,90.7,0.474,0.517
2010-11,1610612740,New Orleans Hornets,82,46,36,94.9,35.9,78.2,0.459,5.4,15.0,0.36,17.7,23.1,13.0,105.4,104.4,1.0,89.4,0.493,0.537
2010-11,1610612752,New York Knicks,82,42,40,106.5,38.3,83.7,0.457,9.3,25.4,0.368,20.6,25.5,13.7,109.9,109.0,1.0,96.47,0.513,0.561
2010-11,1610612760,Oklahoma City Thunder,82,55,27,104.8,37.4,80.6,0.464,5.9,17.1,0.347,24.1,29.3,14.1,109.9,105.9,3.9,93.84,0.501,0.561
2010-11,1610612753,Orlando Magic,82,52,30,99.2,36.0,78.2,0.461,9.4,25.6,0.366,17.7,25.6,14.9,107.4,101.8,5.6,91.55,0.521,0.554
2010-11,1610612755,Philadelphia 76ers,82,41,41,99.0,38.1,82.6,0.461,5.4,15.2,0.355,17.4,22.6,13.0,105.3,103.8,1.5,92.78,0.494,0.535
2010-11,1610612756,Phoenix Suns,82,40,42,105.0,39.3,83.5,0.47,8.5,22.6,0.377,18.0,23.6,14.3,108.6,109.4,-0.8,95.18,0.522,0.559
2010-11,1610612757,Portland Trail Blazers,82,48,34,96.3,36.0,80.5,0.447,6.3,18.3,0.345,18.0,22.4,13.0,107.3,105.7,1.6,89.13,0.486,0.533
2010-11,1610612758,Sacramento Kings,82,24,58,99.4,38.2,85.1,0.449,5.2,15.6,0.335,17.7,24.2,16.1,102.9,108.4,-5.5,95.76,0.48,0.519
2010-11,1610612759,San Antonio Spurs,82,61,21,103.7,38.4,80.8,0.475,8.4,21.1,0.397,18.5,24.2,13.4,110.5,104.4,6.1,93.34,0.527,0.567
2010-11,1610612761,Toronto Raptors,82,22,60,99.1,38.3,82.4,0.465,4.2,13.3,0.316,18.2,24.1,14.7,105.2,111.7,-6.5,93.78,0.491,0.533
2010-11,1610612762,Utah Jazz,82,39,43,99.4,37.4,80.4,0.465,5.3,15.3,0.346,19.4,25.1,14.3,107.0,108.8,-1.8,92.03,0.498,0.544
2010-11,1610612764,Washington Wizards,82,23,59,97.3,37.2,84.0,0.443,4.8,14.4,0.332,18.2,24.4,15.3,101.3,109.1,-7.8,94.76,0.471,0.513
2011-12,1610612737,Atlanta Hawks,66,40,26,96.6,36.8,81.0,0.454,7.5,20.2,0.37,15.5,21.0,14.0,104.2,100.4,3.8,90.88,0.5,0.535
2011-12,1610612738,Boston Celtics,66,39,27,91.8,35.5,77.1,0.46,5.5,15.0,0.367,15.4,19.8,14.8,100.1,97.5,2.6,91.11,0.496,0.535
2011-12,1610612766,Charlotte Bobcats,66,7,59,87.0,33.2,80.2,0.414,4.0,13.5,0.295,16.5,22.2,14.5,94.4,109.4,-15.0,91.86,0.439,0.483
2011-12,1610612741,Chicago Bulls,66,50,16,96.3,37.4,82.8,0.452,6.3,16.9,0.375,15.2,21.1,14.0,106.3,97.5,8.8,89.98,0.49,0.523
2011-12,1610612739,Cleveland Cavaliers,66,21,45,93.0,34.3,81.2,0.422,6.7,19.3,0.346,17.8,24.9,15.4,100.0,107.6,-7.6,92.34,0.463,0.505
2011-12,1610612742,Dallas Mavericks,66,36,30,95.8,36.3,82.0,0.443,7.5,22.2,0.339,15.6,20.2,14.0,102.1,100.9,1.1,92.61,0.489,0.527
2011-12,1610612743,Denver Nuggets,66,38,28,104.1,39.0,81.9,0.476,6.6,19.9,0.332,19.6,26.7,15.4,108.3,105.1,3.2,95.03,0.516,0.556
2011-12,1610612765,Detroit Pistons,66,25,41,90.9,34.7,79.3,0.438,4.8,13.9,0.346,16.6,22.1,15.7,100.0,105.0,-5.0,90.31,0.468,0.51
2011-12,1610612744,Golden State Warriors,66,23,43,97.8,37.7,82.5,0.457,7.9,20.5,0.388,14.4,18.7,13.9,103.9,107.3,-3.4,93.78,0.505,0.539
2011-12,1610612745,Houston Rockets,66,34,32,98.1,37.7,84.0,0.449,7.2,20.2,0.359,15.4,19.7,14.5,104.2,104.0,0.2,92.82,0.492,0.529
2011-12,1610612754,Indiana Pacers,66,42,24,97.7,35.7,81.4,0.438,5.9,16.1,0.368,20.4,26.1,14.0,105.5,102.1,3.3,91.68,0.474,0.526
2011-12,1610612746,Los Angeles Clippers,66,40,26,97.5,37.0,81.3,0.455,7.8,21.8,0.357,15.8,23.3,13.3,107.5,104.8,2.7,89.98,0.502,0.533
2011-12,1610612747,Los Angeles Lakers,66,41,25,97.3,36.8,80.6,0.457,5.5,16.8,0.326,18.2,24.1,15.1,104.5,103.2,1.3,91.72,0.491,0.534
2011-12,1610612763,Memphis Grizzlies,66,41,25,95.0,36.7,82.2,0.447,4.2,12.9,0.326,17.3,22.8,14.5,102.8,100.6,2.2,91.82,0.473,0.515
2011-12,1610612748,Miami Heat,66,46,20,98.5,37.1,79.0,0.469,5.6,15.6,0.359,18.8,24.2,15.2,105.6,99.2,6.4,92.07,0.505,0.549
2011-12,1610612749,Milwaukee Bucks,66,31,35,99.0,37.9,85.6,0.443,6.6,19.2,0.345,16.6,21.4,14.1,104.5,104.1,0.4,94.68,0.481,0.521
2011-12,1610612750,Minnesota Timberwolves,66,26,40,97.9,35.7,82.3,0.433,7.2,21.6,0.332,19.4,25.2,15.2,103.1,105.3,-2.2,94.44,0.477,0.524
2011-12,1610612751,New Jersey Nets,66,22,44,93.1,34.3,80.6,0.425,7.7,22.4,0.342,16.9,21.7,15.1,101.8,108.1,-6.3,91.26,0.473,0.516
2011-12,1610612740,New Orleans Hornets,66,21,45,89.6,34.8,77.3,0.451,3.9,11.8,0.333,16.0,21.2,15.5,99.9,103.9,-4.0,89.27,0.476,0.517
2011-12,1610612752,New York Knicks,66,36,30,97.8,35.8,80.8,0.443,7.8,23.3,0.336,18.3,24.8,16.0,103.5,100.2,3.2,93.91,0.492,0.533
2011-12,1610612760,Oklahoma City Thunder,66,47,19,103.1,37.3,79.2,0.471,7.2,20.0,0.358,21.3,26.4,16.3,108.4,102.1,6.3,94.11,0.516,0.567
2011-12,1610612753,Orlando Magic,66,37,29,94.2,34.5,78.2,0.441,10.2,27.0,0.375,15.1,22.8,14.9,104.0,103.4,0.6,89.75,0.506,0.533
2011-12,1610612755,Philadelphia 76ers,66,35,31,93.6,37.4,83.6,0.448,5.3,14.6,0.362,13.5,18.2,11.2,102.7,98.2,4.6,90.68,0.48,0.511
2011-12,1610612756,Phoenix Suns,66,33,33,98.4,37.8,82.5,0.458,6.7,19.6,0.343,16.0,21.2,14.1,105.2,105.2,-0.1,93.61,0.499,0.536
2011-12,1610612757,Portland Trail Blazers,66,28,38,97.2,36.4,82.1,0.443,7.2,20.9,0.346,17.2,21.6,14.2,104.4,105.3,-0.9,92.24,0.488,0.531
2011-12,1610612758,Sacramento Kings,66,22,44,98.8,37.7,86.5,0.436,6.2,19.7,0.316,17.1,23.2,14.4,102.9,108.7,-5.8,95.56,0.472,0.51
2011-12,1610612759,San Antonio Spurs,66,50,16,103.7,39.6,82.8,0.478,8.4,21.3,0.393,16.2,21.6,13.6,110.0,102.3,7.7,93.67,0.528,0.562
2011-12,1610612761,Toronto Raptors,66,23,43,90.7,34.4,78.1,0.44,5.5,16.3,0.34,16.4,21.4,15.2,99.6,103.6,-3.9,90.19,0.475,0.518
2011-12,1610612762,Utah Jazz,66,36,30,99.7,38.2,83.8,0.456,4.1,12.8,0.323,19.1,25.3,14.2,105.5,104.9,0.5,92.53,0.481,0.525
2011-12,1610612764,Washington Wizards,66,20,46,93.6,36.6,83.0,0.441,5.2,16.3,0.32,15.3,21.0,15.3,100.0,104.9,-5.0,93.59,0.472,0.508
2012-13,1610612737,Atlanta Hawks,82,44,38,98.0,37.6,81.0,0.464,8.6,23.2,0.371,14.1,19.7,14.9,103.7,103.4,0.3,93.56,0.517,0.546
2012-13,1610612738,Boston Celtics,81,41,40,96.5,37.0,79.7,0.465,6.1,17.2,0.358,16.3,21.0,14.6,102.2,102.6,-0.5,92.46,0.503,0.542
2012-13,1610612751,Brooklyn Nets,82,49,33,96.9,35.9,79.8,0.45,7.7,21.5,0.357,17.5,23.9,14.7,106.9,104.8,2.0,89.88,0.498,0.536
2012-13,1610612766,Charlotte Bobcats,82,21,61,93.4,34.4,81.1,0.425,5.7,17.1,0.335,18.9,25.1,14.1,100.4,110.3,-9.9,92.49,0.46,0.507
2012-13,1610612741,Chicago Bulls,82,45,37,93.2,35.7,81.7,0.437,5.4,15.4,0.353,16.4,21.2,14.3,102.4,101.9,0.5,90.35,0.47,0.512
2012-13,1610612739,Cleveland Cavaliers,82,24,58,96.5,36.5,84.2,0.434,6.7,19.3,0.346,16.8,22.3,14.0,103.2,108.2,-5.0,93.25,0.473,0.514
2012-13,1610612742,Dallas Mavericks,82,41,41,101.1,38.8,84.0,0.462,7.4,19.9,0.372,16.1,20.4,14.0,104.7,105.4,-0.6,95.09,0.506,0.544
2012-13,1610612743,Denver Nuggets,82,57,25,106.1,40.7,85.2,0.478,6.4,18.5,0.343,18.4,26.2,15.3,109.3,104.2,5.1,95.92,0.515,0.549
2012-13,1610612765,Detroit Pistons,82,29,53,94.9,36.3,81.0,0.449,6.3,17.6,0.356,15.9,22.8,15.1,102.7,107.2,-4.5,91.68,0.487,0.521
2012-13,1610612744,Golden State Warriors,82,47,35,101.2,38.2,83.4,0.458,8.0,19.9,0.403,16.8,21.3,15.1,105.1,104.2,0.9,95.64,0.506,0.545
2012-13,1610612745,Houston Rockets,82,45,37,106.0,38.1,82.7,0.461,10.6,28.9,0.366,19.2,25.5,16.4,108.8,105.3,3.5,96.89,0.525,0.564
2012-13,1610612754,Indiana Pacers,81,49,32,94.7,35.1,80.6,0.436,6.9,19.7,0.347,17.6,23.6,15.1,103.4,99.0,4.4,90.9,0.479,0.521
